gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|g.1025	4012	53	Roseobacter sp. AzwK-3b	1	1	4178704	31	Bacteria	11	61.8476206977091		351016.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rhodobacterales : Rhodobacteraceae : Roseobacter : Roseobacter sp. AzwK-3b
kb|g.1026	3108	57	Uncultured methanogenic archaeon RC-I	1	0	3179916	1		11	54.6029517760847		351160.3	
kb|g.1027	4330	60	Marinobacter aquaeolei VT8	1	1	4779762	3	Bacteria	11	56.927060385015		351348.9	Bacteria : Proteobacteria : Gammaproteobacteria : Alteromonadales : Alteromonadaceae : Marinobacter : Marinobacter aquaeolei VT8
kb|g.1028	2057	47	Francisella tularensis subsp. holarctica FSC200	1	1	1790358	39	Bacteria	11	32.3678839651064		351581.3	Bacteria : Proteobacteria : Gammaproteobacteria : Thiotrichales : Francisellaceae : Francisella : Francisella tularensis subsp. holarctica FSC200
kb|g.1029	4714	55	Geobacter uraniireducens Rf4	1	1	5136364	1	Bacteria	11	54.2382315583553		351605.6	Bacteria : Proteobacteria : Deltaproteobacteria : Desulfuromonadales : Geobacteraceae : Geobacter : Geobacter uraniireducens Rf4
kb|g.103	2243	89	Neisseria meningitidis MC58	1	1	2272351	1	Bacteria	11	51.5278669536528		122586.1	Bacteria : Proteobacteria : Betaproteobacteria : Neisseriales : Neisseriaceae : Neisseria : Neisseria meningitidis MC58
kb|g.1030	2302	49	Acidothermus cellulolyticus 11B	1	1	2443540	1	Bacteria	11	66.907355721617		351607.8	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Frankineae : Acidothermaceae : Acidothermus : Acidothermus cellulolyticus 11B
kb|g.1031	3007	55	Caldicellulosiruptor saccharolyticus DSM 8903	1	1	2970275	1	Bacteria	11	35.2540758010622		351627.8	Bacteria : Firmicutes : Clostridia : Thermoanaerobacterales : Thermoanaerobacterales Family III. Incertae Sedis : Caldicellulosiruptor : Caldicellulosiruptor saccharolyticus DSM 8903
kb|g.1032	4287	125	Shewanella sp. W3-18-1	1	1	4708380	1	Bacteria	11	44.6332708914744		351745.9	Bacteria : Proteobacteria : Gammaproteobacteria : Alteromonadales : Shewanellaceae : Shewanella : Shewanella sp. W3-18-1
kb|g.1033	5377	95	Pseudomonas putida F1	1	1	5959964	1	Bacteria	11	61.8619340653735		351746.6	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Pseudomonadaceae : Pseudomonas : Pseudomonas putida F1
kb|g.1034	2511	56	Pyramidobacter piscolens W5455	1	1	2562014	140	Bacteria	11	59.8407346720197		352165.3	Bacteria : Synergistetes : Synergistia : Synergistales : Synergistaceae : Pyramidobacter : Pyramidobacter piscolens W5455
kb|g.1035	1957	116	Lactobacillus delbrueckii subsp. bulgaricus 2038	1	1	1872918	1	Bacteria	11	49.6801248105897		353496.3	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus delbrueckii subsp. bulgaricus 2038
kb|g.1036	4662	80	Azotobacter vinelandii	1	1	5422437	116	Bacteria	11	65.655866541188		354.1	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Pseudomonadaceae : Azotobacter : Azotobacter vinelandii
kb|g.1037	1762	53	Campylobacter jejuni subsp. jejuni 81-176	1	1	1699052	3	Bacteria	11	30.4754651417379		354242.16	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni 81-176
kb|g.1038	1787	49	Campylobacter jejuni subsp. jejuni 81-176 [WGS]	1	1	1616175	1	Bacteria	11	30.6153108419571		354242.17	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni
kb|g.1039	6562	91	Streptomyces sp. Tu6071	1	1	7506627	3	Bacteria	11	73.0765362392457		355249.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Streptomycineae : Streptomycetaceae : Streptomyces : Streptomyces sp. Tu6071
kb|g.104	2720	71	Neisseria meningitidis MC58	1	1	2272360	1	Bacteria	11	51.527838898766		122586.8	Bacteria : Proteobacteria : Betaproteobacteria : Neisseriales : Neisseriaceae : Neisseria : Neisseria meningitidis MC58
kb|g.1040	4262	42	Leptospira borgpetersenii serovar Hardjo-bovis L550	1	1	3931782	2	Bacteria	11	40.2291123973811		355276.3	Bacteria : Spirochaetes : Spirochaetales : Leptospiraceae : Leptospira : Leptospira borgpetersenii serovar Hardjo-bovis L550
kb|g.1041	4197	42	Leptospira borgpetersenii serovar Hardjo-bovis JB197	1	1	3876235	2	Bacteria	11	40.2440254525332		355277.4	Bacteria : Spirochaetes : Spirochaetales : Leptospiraceae : Leptospira : Leptospira borgpetersenii serovar Hardjo-bovis JB197
kb|g.1042	3881	42	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	1	1	3956089	3	Bacteria	11	38.8916427309901		355278.4	Bacteria : Spirochaetes : Spirochaetales : Leptospiraceae : Leptospira : Leptospira biflexa serovar Patoc strain \'Patoc 1 (Ames)\'
kb|g.1043	9815	0	Thielavia terrestris	1	0	36919590	8	Eukaryota	11	54.4797057605461		35720.3	Eukaryota : Fungi : Dikarya : Ascomycota : Pezizomycotina : Sordariomycetes : Sordariomycetidae : Sordariales : Chaetomiaceae : Thielavia : Thielavia terrestris
kb|g.1044	2364	37	Orientia tsutsugamushi str. Boryong	1	1	2127051	1	Bacteria	11	30.5310497961732		357244.4	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Rickettsiaceae : Rickettsieae : Orientia : Orientia tsutsugamushi str. Boryong
kb|g.1045	6839	68	Burkholderia pseudomallei 1106b	1	1	7216534	84	Bacteria	11	68.177742944189		357347.4	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 1106b
kb|g.1046	6710	71	Burkholderia pseudomallei 1106a	1	1	7089249	2	Bacteria	11	68.2579776785947		357348.6	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 1106a
kb|g.1047	1596	40	Helicobacter pylori HPAG1	1	1	1605736	2	Bacteria	11	39.0667581719535		357544.13	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori HPAG1
kb|g.1048	4122	117	Psychromonas ingrahamii 37	1	1	4559598	1	Bacteria	11	40.0862751496952		357804.7	Bacteria : Proteobacteria : Gammaproteobacteria : Alteromonadales : Psychromonadaceae : Psychromonas : Psychromonas ingrahamii 37
kb|g.1049	5118	52	Roseiflexus sp. RS-1	1	1	5801598	1	Bacteria	11	60.387345003911		357808.5	Bacteria : Chloroflexi : Chloroflexales : Chloroflexaceae : Roseiflexus : Roseiflexus sp. RS-1
kb|g.105	2679	70	Neisseria meningitidis Z2491	1	1	2184406	1	Bacteria	11	51.8091417071735		122587.5	Bacteria : Proteobacteria : Betaproteobacteria : Neisseriales : Neisseriaceae : Neisseria : Neisseria meningitidis Z2491
kb|g.1050	4114	77	Clostridium phytofermentans ISDg	1	1	4847594	1	Bacteria	11	35.3485254746994		357809.8	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium phytofermentans ISDg
kb|g.1051	5884	171	Brevibacillus brevis NBRC 100599	1	1	6296436	1	Bacteria	11	47.2735528479921		358681.3	Bacteria : Firmicutes : Bacillales : Paenibacillaceae : Brevibacillus : Brevibacillus brevis NBRC 100599
kb|g.1052	5669	95	Shigella dysenteriae 1012	1	1	5235535	189	Bacteria	11	50.556724384423		358708.5	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Shigella : Shigella dysenteriae 1012
kb|g.1053	5056	98	Escherichia coli 101-1	1	1	4979767	91	Bacteria	11	50.6306821182597		358709.5	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Escherichia : Escherichia coli 101-1
kb|g.1054	3467	67	Brucella melitensis biovar Abortus 2308	1	1	3278307	2	Bacteria	11	57.2218526208802		359391.4	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Brucellaceae : Brucella : Brucella melitensis biovar Abortus 2308
kb|g.1055	2879	78	Staphylococcus aureus subsp. aureus JH9	1	1	2937129	2	Bacteria	11	32.9151017881748		359786.13	Bacteria : Firmicutes : Bacillales : Staphylococcus : Staphylococcus aureus subsp. aureus JH9
kb|g.1056	2674	165	Staphylococcus aureus subsp. aureus JH9	1	1	2862918	59	Bacteria	11	32.8658382810824		359786.3	Bacteria : Firmicutes : Bacillales : Staphylococcus : Staphylococcus aureus subsp. aureus JH9
kb|g.1057	2839	79	Staphylococcus aureus subsp. aureus JH1	1	1	2936936	2	Bacteria	11	32.9163795193358		359787.11	Bacteria : Firmicutes : Bacillales : Staphylococcus : Staphylococcus aureus subsp. aureus JH1
kb|g.1058	2684	172	Staphylococcus aureus subsp. aureus JH1	1	1	2879577	51	Bacteria	11	32.9188280084193		359787.3	Bacteria : Firmicutes : Bacillales : Staphylococcus : Staphylococcus aureus subsp. aureus JH1
kb|g.1059	5241	60	Xanthomonas oryzae pv. oryzae PXO99A	1	1	5240075	1	Bacteria	11	63.6340510393458		360094.4	Bacteria : Proteobacteria : Gammaproteobacteria : Xanthomonadales : Xanthomonadaceae : Xanthomonas : Xanthomonas oryzae pv. oryzae PXO99A
kb|g.106	2017	46	Persephonella marina EX-H1	1	1	1983966	2	Bacteria	11	37.0804741613516		123214.3	Bacteria : Aquificae : Aquificales : Hydrogenothermaceae : Persephonella : Persephonella marina EX-H1
kb|g.1060	1231	50	Bartonella bacilliformis KC583	1	1	1456625	44	Bacteria	11	38.4252638805458		360095.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Bartonellaceae : Bartonella : Bartonella bacilliformis KC583
kb|g.1061	1361	50	Bartonella bacilliformis KC583	1	1	1445021	1	Bacteria	11	38.2386830364403		360095.7	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Bartonellaceae : Bartonella : Bartonella bacilliformis KC583
kb|g.1062	4983	88	Yersinia pestis biovar Antiqua str. E1979001	1	1	4847813	75	Bacteria	11	47.6866578805742		360099.5	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Yersinia : Yersinia pestis biovar Antiqua str. E1979001
kb|g.1063	5018	90	Yersinia pestis Antiqua	1	1	4879836	4	Bacteria	11	47.7050663178025		360102.10	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Yersinia : Yersinia pestis Antiqua
kb|g.1064	2086	55	Campylobacter concisus 13826	1	1	2099413	3	Bacteria	11	39.2667855252873		360104.9	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter concisus 13826
kb|g.1065	2035	55	Campylobacter curvus 525.92	1	1	1971264	1	Bacteria	11	44.5353336742314		360105.8	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter curvus 525.92
kb|g.1066	1768	49	Campylobacter fetus subsp. fetus 82-40	1	1	1773615	1	Bacteria	11	33.3075103672443		360106.6	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter fetus subsp. fetus 82-40
kb|g.1067	1710	53	Campylobacter hominis ATCC BAA-381	1	1	1714951	2	Bacteria	11	31.7383412120813		360107.7	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter hominis ATCC BAA-381
kb|g.1068	1726	55	Campylobacter jejuni subsp. jejuni 260.94	1	1	1657846	10	Bacteria	11	30.5388437768044		360108.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni 260.94
kb|g.1069	2077	53	Campylobacter jejuni subsp. doylei 269.97	1	1	1845106	1	Bacteria	11	30.5733112352353		360109.10	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. doylei 269.97
kb|g.107	1895	48	Thermotoga sp. RQ2	1	1	1877693	1	Bacteria	11	46.177676542438		126740.6	Bacteria : Thermotogae : Thermotogales : Thermotogaceae : Thermotoga : Thermotoga sp. RQ2
kb|g.1070	1762	49	Campylobacter jejuni subsp. jejuni 84-25	1	1	1671624	5	Bacteria	11	30.436808756036		360110.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni 84-25
kb|g.1071	1768	49	Campylobacter jejuni subsp. jejuni CF93-6	1	1	1676304	14	Bacteria	11	30.4740667563879		360111.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni CF93-6
kb|g.1072	1728	59	Campylobacter jejuni subsp. jejuni HB93-13	1	1	1694788	35	Bacteria	11	30.589902689894		360112.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni HB93-13
kb|g.1073	2194	46	Coxiella burnetii RSA 331	1	1	2053744	2	Bacteria	11	42.7018167795012		360115.5	Bacteria : Proteobacteria : Gammaproteobacteria : Legionellales : Coxiellaceae : Coxiella : Coxiella burnetii RSA 331
kb|g.1074	2198	43	Coxiella burnetii 'MSU Goat Q177'	1	1	2129846	11	Bacteria	11	42.5350001831118		360116.4	Bacteria : Proteobacteria : Gammaproteobacteria : Legionellales : Coxiellaceae : Coxiella : Coxiella burnetii \'MSU Goat Q177\'
kb|g.1075	2053	81	Coxiella burnetii RSA 334	1	1	2094010	148	Bacteria	11	42.7816963624816		360117.3	Bacteria : Proteobacteria : Gammaproteobacteria : Legionellales : Coxiellaceae : Coxiella : Coxiella burnetii RSA 334
kb|g.1076	6982	81	Burkholderia pseudomallei 406e	1	1	7417189	100	Bacteria	11	67.9098240586831		360118.4	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 406e
kb|g.1077	3467	70	Bordetella avium 197N	1	1	3732255	1	Bacteria	11	61.5825821118868		360910.4	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Alcaligenaceae : Bordetella : Bordetella avium 197N
kb|g.1078	3017	95	Exiguobacterium sp. AT1b	1	1	2999895	1	Bacteria	11	48.4625628563666		360911.3	Bacteria : Firmicutes : Bacillales : Bacillales Family XII. Incertae Sedis : Exiguobacterium : Exiguobacterium sp. AT1b
kb|g.1079	5692	133	Bacillus cereus Q1	1	1	5506207	3	Bacteria	11	35.4679727805366		361100.6	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus cereus Q1
kb|g.108	1950	103	Streptococcus pneumoniae INV104B	1	1	2252732	82	Bacteria	11	39.915089766559		1313.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae
kb|g.1080	5843	48	Mycobacterium ulcerans Agy99	1	1	5805761	2	Bacteria	11	65.3915826021774		362242.7	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium ulcerans Agy99
kb|g.1081	4770	103	Escherichia coli 536	1	1	4938920	1	Bacteria	11	50.5175220493549		362663.9	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Escherichia : Escherichia coli 536
kb|g.1082	2079	99	Lactobacillus salivarius UCC118	1	1	2133977	4	Bacteria	11	33.0404685711233		362948.14	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus salivarius UCC118
kb|g.1083	3058	51	Haloquadratum walsbyi DSM 16790	1	1	3179361	2	Archaea	11	47.8610953584698		362976.10	Archaea : Euryarchaeota : Halobacteria : Halobacteriales : Halobacteriaceae : Haloquadratum : Haloquadratum walsbyi DSM 16790
kb|g.1084	1460	50	Lawsonia intracellularis PHE/MN1-00	1	1	1719014	4	Bacteria	11	33.081580487419		363253.5	Bacteria : Proteobacteria : Deltaproteobacteria : Desulfovibrionales : Desulfovibrionaceae : Lawsonia : Lawsonia intracellularis PHE/MN1-00
kb|g.1085	5266	24	Plasmodium falciparum 3D7	1	0	22820308	14	Eukaryota	11	19.3762809862163		36329.1	Eukaryota : Alveolata : Apicomplexa : Aconoidasida : Haemosporida : Plasmodium : Plasmodium (Laverania) : Plasmodium falciparum 3D7
kb|g.1086	5400	0	Plasmodium falciparum 3D7	1	0	23304547	16	Eukaryota	11	19.3566216927538		36329.3	Eukaryota : Alveolata : Apicomplexa : Aconoidasida : Haemosporida : Plasmodium : Plasmodium (Laverania) : Plasmodium falciparum 3D7
kb|g.1087	5037	111	Escherichia coli UTI89	1	1	5179971	2	Bacteria	11	50.6134686854424		364106.8	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Escherichia : Escherichia coli UTI89
kb|g.1088	5026	57	Polaromonas naphthalenivorans CJ2	1	1	5366143	9	Bacteria	11	61.6795527066647		365044.20	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Comamonadaceae : Polaromonas : Polaromonas naphthalenivorans CJ2
kb|g.1089	3921	46	Ramlibacter tataouinensis TTB310	1	1	4070193	1	Bacteria	11	69.9967053159396		365046.3	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Comamonadaceae : Ramlibacter : Ramlibacter tataouinensis TTB310
kb|g.109	1778	97	Streptococcus pneumoniae INV200	1	1	2009918	83	Bacteria	11	39.5828586041819		1313.4	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae INV200
kb|g.1090	2096	73	Streptococcus mitis B6	1	1	2146611	1	Bacteria	11	39.9791578446211		365659.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus mitis B6
kb|g.1091	6826	62	Sinorhizobium medicae WSM419	1	1	6817576	4	Bacteria	11	61.1498133647502		366394.8	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Rhizobiaceae : Sinorhizobium/Ensifer group : Sinorhizobium : Sinorhizobium medicae WSM419
kb|g.1092	5500	55	Caulobacter sp. K31	1	1	5889399	3	Bacteria	11	67.3484170456103		366602.8	Bacteria : Proteobacteria : Alphaproteobacteria : Caulobacterales : Caulobacteraceae : Caulobacter : Caulobacter sp. K31
kb|g.1093	2240	39	Rhodobacterales bacterium HTCC2255	1	1	2296803	2	Bacteria	11	36.7800808340985		367336.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rhodobacterales : Rhodobacterales bacterium HTCC2255
kb|g.1094	4224	34	Clostridium difficile QCD-32g58	1	1	4109689	1	Bacteria	11	28.5111355141472		367459.5	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium difficile QCD-32g58
kb|g.1095	2275	64	Arcobacter butzleri RM4018	1	1	2341251	1	Bacteria	11	27.0451566278028		367737.6	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Arcobacter : Arcobacter butzleri RM4018
kb|g.1096	1724	70	Bifidobacterium adolescentis ATCC 15703	1	1	2089645	1	Bacteria	11	59.1843112107559		367928.6	Bacteria : Actinobacteria : Actinobacteridae : Bifidobacteriales : Bifidobacteriaceae : Bifidobacterium : Bifidobacterium adolescentis ATCC 15703
kb|g.1097	5037	50	Mycobacterium abscessus	1	1	5090491	2	Bacteria	11	64.1481145924823		36809.5	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium abscessus
kb|g.1098	2489	51	Methanoculleus marisnigri JR1	1	1	2478101	1	Archaea	11	62.0628860567023		368407.6	Archaea : Euryarchaeota : Methanomicrobia : Methanomicrobiales : Methanomicrobiaceae : Methanoculleus : Methanoculleus marisnigri JR1
kb|g.1099	1945	76	Thermofilum pendens Hrk 5	1	1	1813393	2	Archaea	11	57.6461362760306		368408.5	Archaea : Crenarchaeota : Thermoprotei : Thermoproteales : Thermofilaceae : Thermofilum : Thermofilum pendens Hrk 5
kb|g.11	4207	94	Bacillus amyloliquefaciens LL3	1	1	4001985	2	Bacteria	11	45.6990468480017		1001582.3	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus amyloliquefaciens LL3
kb|g.110	1878	128	Streptococcus pneumoniae OXC141	1	1	2219459	108	Bacteria	11	40.4187236619374		1313.5	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae OXC141
kb|g.1100	655	40	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	1	1	703004	2	Bacteria	11	22.4751210519428		36870.6	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Wigglesworthia : Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis
