mid	mod_date	name	version	type	status	reaction_count	compound_count	annotation_count	gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|fm.5058	1351030597	Borrelia burgdorferi 297	0	Singlegenome	Reconstruction started	22	95	58	kb|g.10119	58	0	Borrelia burgdorferi 297	1	1	48220	1	Bacteria	11	28.260058067192		521009	Bacteria : Spirochaetes : Spirochaetales : Spirochaetaceae : Borrelia : Borrelia burgdorferi group : Borrelia burgdorferi 297
kb|fm.5064	1351030602	Acinetobacter venetianus	0	Singlegenome	Reconstruction started	22	95	27	kb|g.10122	27	0	Acinetobacter venetianus	1	1	25955	2	Bacteria	11	35.6386052783664		52133	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Acinetobacter : Acinetobacter venetianus
kb|fm.5070	1351030605	Saguaro cactus virus	0	Singlegenome	Reconstruction started	22	95	10	kb|g.10126	8	2	Saguaro cactus virus	1	0	3879	1	Viruses	11	51.456560969322		52274	Viruses : ssRNA positive-strand viruses, no DNA stage : Tombusviridae : Carmovirus : Saguaro cactus virus
kb|fm.5076	1351030619	Vibrio tapetis	0	Singlegenome	Reconstruction started	22	95	86	kb|g.10130	85	0	Vibrio tapetis	1	1	82266	1	Bacteria	11	45.4622808936863		52443	Bacteria : Proteobacteria : Gammaproteobacteria : Vibrionales : Vibrionaceae : Vibrio : Vibrio tapetis
kb|fm.858	1351015427	Marinobacter aquaeolei VT8	0	Singlegenome	Reconstruction started	1105	1053	4405	kb|g.1027	4330	60	Marinobacter aquaeolei VT8	1	1	4779762	3	Bacteria	11	56.927060385015		351348.9	Bacteria : Proteobacteria : Gammaproteobacteria : Alteromonadales : Alteromonadaceae : Marinobacter : Marinobacter aquaeolei VT8
kb|fm.875	1351015434	Geobacter uraniireducens Rf4	0	Singlegenome	Reconstruction started	945	1010	4829	kb|g.1029	4714	55	Geobacter uraniireducens Rf4	1	1	5136364	1	Bacteria	11	54.2382315583553		351605.6	Bacteria : Proteobacteria : Deltaproteobacteria : Desulfuromonadales : Geobacteraceae : Geobacter : Geobacter uraniireducens Rf4
kb|fm.863	1351015432	Acidothermus cellulolyticus 11B	0	Singlegenome	Reconstruction started	839	885	2356	kb|g.1030	2302	49	Acidothermus cellulolyticus 11B	1	1	2443540	1	Bacteria	11	66.907355721617		351607.8	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Frankineae : Acidothermaceae : Acidothermus : Acidothermus cellulolyticus 11B
kb|fm.869	1351015433	Caldicellulosiruptor saccharolyticus DSM 8903	0	Singlegenome	Reconstruction started	787	902	3070	kb|g.1031	3007	55	Caldicellulosiruptor saccharolyticus DSM 8903	1	1	2970275	1	Bacteria	11	35.2540758010622		351627.8	Bacteria : Firmicutes : Clostridia : Thermoanaerobacterales : Thermoanaerobacterales Family III. Incertae Sedis : Caldicellulosiruptor : Caldicellulosiruptor saccharolyticus DSM 8903
kb|fm.892	1351015448	Shewanella sp. W3-18-1	0	Singlegenome	Reconstruction started	1123	1066	4430	kb|g.1032	4287	125	Shewanella sp. W3-18-1	1	1	4708380	1	Bacteria	11	44.6332708914744		351745.9	Bacteria : Proteobacteria : Gammaproteobacteria : Alteromonadales : Shewanellaceae : Shewanella : Shewanella sp. W3-18-1
kb|fm.886	1351015445	Pseudomonas putida F1	0	Singlegenome	Reconstruction started	1275	1237	5520	kb|g.1033	5377	95	Pseudomonas putida F1	1	1	5959964	1	Bacteria	11	61.8619340653735		351746.6	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Pseudomonadaceae : Pseudomonas : Pseudomonas putida F1
kb|fm.880	1351015441	Pyramidobacter piscolens W5455	0	Singlegenome	Reconstruction started	747	917	2576	kb|g.1034	2511	56	Pyramidobacter piscolens W5455	1	1	2562014	140	Bacteria	11	59.8407346720197		352165.3	Bacteria : Synergistetes : Synergistia : Synergistales : Synergistaceae : Pyramidobacter : Pyramidobacter piscolens W5455
kb|fm.899	1351015449	Lactobacillus delbrueckii subsp. bulgaricus 2038	0	Singlegenome	Reconstruction started	680	766	2076	kb|g.1035	1957	116	Lactobacillus delbrueckii subsp. bulgaricus 2038	1	1	1872918	1	Bacteria	11	49.6801248105897		353496.3	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus delbrueckii subsp. bulgaricus 2038
kb|fm.909	1351015459	Azotobacter vinelandii	0	Singlegenome	Reconstruction started	1124	1107	4774	kb|g.1036	4662	80	Azotobacter vinelandii	1	1	5422437	116	Bacteria	11	65.655866541188		354.1	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Pseudomonadaceae : Azotobacter : Azotobacter vinelandii
kb|fm.904	1351015456	Campylobacter jejuni subsp. jejuni 81-176	0	Singlegenome	Reconstruction started	762	809	1819	kb|g.1037	1762	53	Campylobacter jejuni subsp. jejuni 81-176	1	1	1699052	3	Bacteria	11	30.4754651417379		354242.16	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni 81-176
kb|fm.861	1351015461	Campylobacter jejuni subsp. jejuni 81-176 [WGS]	0	Singlegenome	Reconstruction started	765	813	1838	kb|g.1038	1787	49	Campylobacter jejuni subsp. jejuni 81-176 [WGS]	1	1	1616175	1	Bacteria	11	30.6153108419571		354242.17	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni
kb|fm.872	1351015473	Streptomyces sp. Tu6071	0	Singlegenome	Reconstruction started	1140	1144	6700	kb|g.1039	6562	91	Streptomyces sp. Tu6071	1	1	7506627	3	Bacteria	11	73.0765362392457		355249.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Streptomycineae : Streptomycetaceae : Streptomyces : Streptomyces sp. Tu6071
kb|fm.866	1351015471	Leptospira borgpetersenii serovar Hardjo-bovis L550	0	Singlegenome	Reconstruction started	687	836	4313	kb|g.1040	4262	42	Leptospira borgpetersenii serovar Hardjo-bovis L550	1	1	3931782	2	Bacteria	11	40.2291123973811		355276.3	Bacteria : Spirochaetes : Spirochaetales : Leptospiraceae : Leptospira : Leptospira borgpetersenii serovar Hardjo-bovis L550
kb|fm.879	1351015474	Leptospira borgpetersenii serovar Hardjo-bovis JB197	0	Singlegenome	Reconstruction started	690	838	4247	kb|g.1041	4197	42	Leptospira borgpetersenii serovar Hardjo-bovis JB197	1	1	3876235	2	Bacteria	11	40.2440254525332		355277.4	Bacteria : Spirochaetes : Spirochaetales : Leptospiraceae : Leptospira : Leptospira borgpetersenii serovar Hardjo-bovis JB197
kb|fm.889	1351015478	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	0	Singlegenome	Reconstruction started	732	886	3933	kb|g.1042	3881	42	Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'	1	1	3956089	3	Bacteria	11	38.8916427309901		355278.4	Bacteria : Spirochaetes : Spirochaetales : Leptospiraceae : Leptospira : Leptospira biflexa serovar Patoc strain \'Patoc 1 (Ames)\'
kb|fm.894	1351015489	Thielavia terrestris	0	Singlegenome	Reconstruction started	191	352	29641	kb|g.1043	9815	0	Thielavia terrestris	1	0	36919590	8	Eukaryota	11	54.4797057605461		35720.3	Eukaryota : Fungi : Dikarya : Ascomycota : Pezizomycotina : Sordariomycetes : Sordariomycetidae : Sordariales : Chaetomiaceae : Thielavia : Thielavia terrestris
kb|fm.883	1351015476	Orientia tsutsugamushi str. Boryong	0	Singlegenome	Reconstruction started	365	477	2409	kb|g.1044	2364	37	Orientia tsutsugamushi str. Boryong	1	1	2127051	1	Bacteria	11	30.5310497961732		357244.4	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Rickettsiaceae : Rickettsieae : Orientia : Orientia tsutsugamushi str. Boryong
kb|fm.905	1351015502	Burkholderia pseudomallei 1106b	0	Singlegenome	Reconstruction started	1276	1247	6985	kb|g.1045	6839	68	Burkholderia pseudomallei 1106b	1	1	7216534	84	Bacteria	11	68.177742944189		357347.4	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 1106b
kb|fm.911	1351015505	Burkholderia pseudomallei 1106a	0	Singlegenome	Reconstruction started	1281	1244	6862	kb|g.1046	6710	71	Burkholderia pseudomallei 1106a	1	1	7089249	2	Bacteria	11	68.2579776785947		357348.6	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 1106a
kb|fm.898	1351015494	Helicobacter pylori HPAG1	0	Singlegenome	Reconstruction started	755	845	1644	kb|g.1047	1596	40	Helicobacter pylori HPAG1	1	1	1605736	2	Bacteria	11	39.0667581719535		357544.13	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Helicobacteraceae : Helicobacter : Helicobacter pylori HPAG1
kb|fm.73	1351012216	Neisseria meningitidis Z2491	0	Singlegenome	Reconstruction started	816	895	2755	kb|g.105	2679	70	Neisseria meningitidis Z2491	1	1	2184406	1	Bacteria	11	51.8091417071735		122587.5	Bacteria : Proteobacteria : Betaproteobacteria : Neisseriales : Neisseriaceae : Neisseria : Neisseria meningitidis Z2491
kb|fm.79	1351012218	Persephonella marina EX-H1	0	Singlegenome	Reconstruction started	708	781	2071	kb|g.106	2017	46	Persephonella marina EX-H1	1	1	1983966	2	Bacteria	11	37.0804741613516		123214.3	Bacteria : Aquificae : Aquificales : Hydrogenothermaceae : Persephonella : Persephonella marina EX-H1
kb|fm.912	1351015583	Yersinia pestis Antiqua	0	Singlegenome	Reconstruction started	1282	1193	5135	kb|g.1063	5018	90	Yersinia pestis Antiqua	1	1	4879836	4	Bacteria	11	47.7050663178025		360102.10	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Yersinia : Yersinia pestis Antiqua
kb|fm.906	1351015582	Campylobacter jejuni subsp. doylei 269.97	0	Singlegenome	Reconstruction started	794	842	2134	kb|g.1069	2077	53	Campylobacter jejuni subsp. doylei 269.97	1	1	1845106	1	Bacteria	11	30.5733112352353		360109.10	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. doylei 269.97
kb|fm.85	1351012220	Thermotoga sp. RQ2	0	Singlegenome	Reconstruction started	730	828	1947	kb|g.107	1895	48	Thermotoga sp. RQ2	1	1	1877693	1	Bacteria	11	46.177676542438		126740.6	Bacteria : Thermotogae : Thermotogales : Thermotogaceae : Thermotoga : Thermotoga sp. RQ2
kb|fm.919	1351015597	Campylobacter jejuni subsp. jejuni 84-25	0	Singlegenome	Reconstruction started	768	818	1816	kb|g.1070	1762	49	Campylobacter jejuni subsp. jejuni 84-25	1	1	1671624	5	Bacteria	11	30.436808756036		360110.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni 84-25
kb|fm.930	1351015603	Campylobacter jejuni subsp. jejuni CF93-6	0	Singlegenome	Reconstruction started	755	809	1820	kb|g.1071	1768	49	Campylobacter jejuni subsp. jejuni CF93-6	1	1	1676304	14	Bacteria	11	30.4740667563879		360111.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni CF93-6
kb|fm.935	1351015605	Campylobacter jejuni subsp. jejuni HB93-13	0	Singlegenome	Reconstruction started	763	813	1790	kb|g.1072	1728	59	Campylobacter jejuni subsp. jejuni HB93-13	1	1	1694788	35	Bacteria	11	30.589902689894		360112.4	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Campylobacter : Campylobacter jejuni subsp. jejuni HB93-13
kb|fm.924	1351015603	Coxiella burnetii RSA 331	0	Singlegenome	Reconstruction started	735	844	2246	kb|g.1073	2194	46	Coxiella burnetii RSA 331	1	1	2053744	2	Bacteria	11	42.7018167795012		360115.5	Bacteria : Proteobacteria : Gammaproteobacteria : Legionellales : Coxiellaceae : Coxiella : Coxiella burnetii RSA 331
kb|fm.940	1351015608	Coxiella burnetii 'MSU Goat Q177'	0	Singlegenome	Reconstruction started	728	830	2245	kb|g.1074	2198	43	Coxiella burnetii 'MSU Goat Q177'	1	1	2129846	11	Bacteria	11	42.5350001831118		360116.4	Bacteria : Proteobacteria : Gammaproteobacteria : Legionellales : Coxiellaceae : Coxiella : Coxiella burnetii \'MSU Goat Q177\'
kb|fm.946	1351015608	Coxiella burnetii RSA 334	0	Singlegenome	Reconstruction started	709	820	2138	kb|g.1075	2053	81	Coxiella burnetii RSA 334	1	1	2094010	148	Bacteria	11	42.7816963624816		360117.3	Bacteria : Proteobacteria : Gammaproteobacteria : Legionellales : Coxiellaceae : Coxiella : Coxiella burnetii RSA 334
kb|fm.958	1351015625	Burkholderia pseudomallei 406e	0	Singlegenome	Reconstruction started	1271	1241	7135	kb|g.1076	6982	81	Burkholderia pseudomallei 406e	1	1	7417189	100	Bacteria	11	67.9098240586831		360118.4	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : pseudomallei group : Burkholderia pseudomallei 406e
kb|fm.952	1351015621	Bordetella avium 197N	0	Singlegenome	Reconstruction started	1055	1091	3560	kb|g.1077	3467	70	Bordetella avium 197N	1	1	3732255	1	Bacteria	11	61.5825821118868		360910.4	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Alcaligenaceae : Bordetella : Bordetella avium 197N
kb|fm.94	1351012227	Streptococcus pneumoniae INV104B	0	Singlegenome	Reconstruction started	704	793	2068	kb|g.108	1950	103	Streptococcus pneumoniae INV104B	1	1	2252732	82	Bacteria	11	39.915089766559		1313.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae
kb|fm.929	1351015677	Escherichia coli UTI89	0	Singlegenome	Reconstruction started	1363	1237	5173	kb|g.1087	5037	111	Escherichia coli UTI89	1	1	5179971	2	Bacteria	11	50.6134686854424		364106.8	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Escherichia : Escherichia coli UTI89
kb|fm.922	1351015675	Polaromonas naphthalenivorans CJ2	0	Singlegenome	Reconstruction started	1124	1128	5107	kb|g.1088	5026	57	Polaromonas naphthalenivorans CJ2	1	1	5366143	9	Bacteria	11	61.6795527066647		365044.20	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Comamonadaceae : Polaromonas : Polaromonas naphthalenivorans CJ2
kb|fm.99	1351012227	Streptococcus pneumoniae INV200	0	Singlegenome	Reconstruction started	640	750	1886	kb|g.109	1778	97	Streptococcus pneumoniae INV200	1	1	2009918	83	Bacteria	11	39.5828586041819		1313.4	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae INV200
kb|fm.916	1351015672	Streptococcus mitis B6	0	Singlegenome	Reconstruction started	681	762	2187	kb|g.1090	2096	73	Streptococcus mitis B6	1	1	2146611	1	Bacteria	11	39.9791578446211		365659.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus mitis B6
kb|fm.955	1351015689	Sinorhizobium medicae WSM419	0	Singlegenome	Reconstruction started	1192	1158	6911	kb|g.1091	6826	62	Sinorhizobium medicae WSM419	1	1	6817576	4	Bacteria	11	61.1498133647502		366394.8	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Rhizobiaceae : Sinorhizobium/Ensifer group : Sinorhizobium : Sinorhizobium medicae WSM419
kb|fm.937	1351015684	Caulobacter sp. K31	0	Singlegenome	Reconstruction started	1056	1056	5580	kb|g.1092	5500	55	Caulobacter sp. K31	1	1	5889399	3	Bacteria	11	67.3484170456103		366602.8	Bacteria : Proteobacteria : Alphaproteobacteria : Caulobacterales : Caulobacteraceae : Caulobacter : Caulobacter sp. K31
kb|fm.943	1351015685	Rhodobacterales bacterium HTCC2255	0	Singlegenome	Reconstruction started	889	924	2282	kb|g.1093	2240	39	Rhodobacterales bacterium HTCC2255	1	1	2296803	2	Bacteria	11	36.7800808340985		367336.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rhodobacterales : Rhodobacterales bacterium HTCC2255
kb|fm.949	1351015686	Clostridium difficile QCD-32g58	0	Singlegenome	Reconstruction started	877	988	4265	kb|g.1094	4224	34	Clostridium difficile QCD-32g58	1	1	4109689	1	Bacteria	11	28.5111355141472		367459.5	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium difficile QCD-32g58
kb|fm.962	1351015694	Arcobacter butzleri RM4018	0	Singlegenome	Reconstruction started	820	865	2348	kb|g.1095	2275	64	Arcobacter butzleri RM4018	1	1	2341251	1	Bacteria	11	27.0451566278028		367737.6	Bacteria : Proteobacteria : Epsilonproteobacteria : Campylobacterales : Campylobacteraceae : Arcobacter : Arcobacter butzleri RM4018
kb|fm.968	1351015697	Bifidobacterium adolescentis ATCC 15703	0	Singlegenome	Reconstruction started	628	749	1806	kb|g.1096	1724	70	Bifidobacterium adolescentis ATCC 15703	1	1	2089645	1	Bacteria	11	59.1843112107559		367928.6	Bacteria : Actinobacteria : Actinobacteridae : Bifidobacteriales : Bifidobacteriaceae : Bifidobacterium : Bifidobacterium adolescentis ATCC 15703
kb|fm.928	1351015711	Mycobacterium abscessus	0	Singlegenome	Reconstruction started	1044	1072	5120	kb|g.1097	5037	50	Mycobacterium abscessus	1	1	5090491	2	Bacteria	11	64.1481145924823		36809.5	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium abscessus
kb|fm.974	1351015703	Methanoculleus marisnigri JR1	0	Singlegenome	Reconstruction started	539	695	2544	kb|g.1098	2489	51	Methanoculleus marisnigri JR1	1	1	2478101	1	Archaea	11	62.0628860567023		368407.6	Archaea : Euryarchaeota : Methanomicrobia : Methanomicrobiales : Methanomicrobiaceae : Methanoculleus : Methanoculleus marisnigri JR1
kb|fm.917	1351015708	Thermofilum pendens Hrk 5	0	Singlegenome	Reconstruction started	434	591	2022	kb|g.1099	1945	76	Thermofilum pendens Hrk 5	1	1	1813393	2	Archaea	11	57.6461362760306		368408.5	Archaea : Crenarchaeota : Thermoprotei : Thermoproteales : Thermofilaceae : Thermofilum : Thermofilum pendens Hrk 5
kb|fm.52	1351011825	Bacillus amyloliquefaciens LL3	0	Singlegenome	Reconstruction started	672	901	4339	kb|g.11	4207	94	Bacillus amyloliquefaciens LL3	1	1	4001985	2	Bacteria	11	45.6990468480017		1001582.3	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus amyloliquefaciens LL3
kb|fm.89	1351012227	Streptococcus pneumoniae OXC141	0	Singlegenome	Reconstruction started	704	792	2015	kb|g.110	1878	128	Streptococcus pneumoniae OXC141	1	1	2219459	108	Bacteria	11	40.4187236619374		1313.5	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae OXC141
kb|fm.923	1351015708	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	0	Singlegenome	Reconstruction started	538	624	697	kb|g.1100	655	40	Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	1	1	703004	2	Bacteria	11	22.4751210519428		36870.6	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Wigglesworthia : Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis
kb|fm.941	1351015732	Burkholderia xenovorans LB400	0	Singlegenome	Reconstruction started	1376	1257	8883	kb|g.1101	8743	85	Burkholderia xenovorans LB400	1	1	9660904	50	Bacteria	11	62.641342880542		36873.1	Bacteria : Proteobacteria : Betaproteobacteria : Burkholderiales : Burkholderiaceae : Burkholderia : Burkholderia xenovorans LB400
kb|fm.934	1351015723	Salinispora tropica CNB-440	0	Singlegenome	Reconstruction started	1033	1029	4851	kb|g.1102	4752	59	Salinispora tropica CNB-440	1	1	5183331	1	Bacteria	11	69.4610087605827		369723.5	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Micromonosporineae : Micromonosporaceae : Salinispora : Salinispora tropica CNB-440
kb|fm.960	1351015745	Pelotomaculum thermopropionicum SI	0	Singlegenome	Reconstruction started	774	881	3320	kb|g.1106	3261	57	Pelotomaculum thermopropionicum SI	1	1	3025375	1	Bacteria	11	52.9611039953725		370438.4	Bacteria : Firmicutes : Clostridia : Clostridiales : Peptococcaceae : Pelotomaculum : Pelotomaculum thermopropionicum SI
kb|fm.950	1351015735	Streptococcus pyogenes MGAS9429	0	Singlegenome	Reconstruction started	727	810	1982	kb|g.1107	1892	85	Streptococcus pyogenes MGAS9429	1	1	1836467	1	Bacteria	11	38.5380189243803		370551.4	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pyogenes MGAS9429
